gene	pfam	humanog	tf	Spis_alga-hosting_cells	Spis_gastrodermis	Xesp_alga-hosting_cells	Xesp_gastrodermis
Spis_XP_022783570_1	Folate_rec/	folate_receptor_gamma	FALSE	FALSE	TRUE	TRUE	FALSE
Spis_XP_022810483_1	""	""	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022810314_1	""	""	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022792608_1	PAN_1/Fibrinogen_C/	""	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022792497_1	""	""	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022792600_1	""	""	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022810313_1	""	""	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022783686_1	Metallophos_C/	acid_phosphatase_7_tartrate_resistant_putative_	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022802698_1	WD40/WD40/WD40/WD40/WD40/WD40/Katanin_con80/	katanin_regulatory_subunit_B1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022782430_1	CRAL_TRIO_2/Spectrin/Spectrin/Spectrin/Spectrin/RhoGEF/RhoGEF/SH3_2/I-set/fn3/Pkinase/	fibronectin.HG28.1:KALRN	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022806574_1	RBP_receptor/	stimulated by retinoic acid gene 6 protein-like	FALSE	FALSE	FALSE	TRUE	FALSE
Spis13578_1	PH/	""	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022805472_1	""	""	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022787968_1	EGF/COLFI/	Collagen.HG4.1:like:CCBE1/COLEC12/SCARA3:likeclu:3	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022804320_1	EGF/COLFI/	Collagen.HG4.1:like:CCBE1/COLEC12/SCARA3:likeclu:3	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022804306_1	EGF/EGF_CA/	heart_development_protein_with_EGF_like_domains_1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022787959_1	EGF/COLFI/	Collagen.HG4.1:like:CCBE1/COLEC12/SCARA3:likeclu:3	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022800358_1	""	ring_finger_protein_213	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022801883_1	""	ring_finger_protein_213	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022780264_1	COLFI/	Collagen.HG4.3:CCBE1/COLEC12/SCARA3	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022801979_1	EGF_CA/EGF_CA/COLFI/	Collagen.HG4.3:CCBE1/COLEC12/SCARA3	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022802886_1	Fibrinogen_C/	Collagen.HG4.3:CCBE1/COLEC12/SCARA3	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022806078_1	COLFI/	Collagen.HG4.3:CCBE1/COLEC12/SCARA3	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022806085_1	COLFI/	Collagen.HG4.3:CCBE1/COLEC12/SCARA3	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022806081_1	COLFI/	Collagen.HG4.3:CCBE1/COLEC12/SCARA3	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022798360_1	""	immunoglobulin_superfamily_DCC_subclass_member_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022790273_1	E1_DerP2_DerF2/	sterol_recognition.HG1.8:like:NPC2:likeclu:10	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022787216_1	E1_DerP2_DerF2/	sterol_recognition.HG1.7:like:NPC2:likeclu:10	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022779680_1	Pep_M12B_propep/Reprolysin/ADAM_CR_2/TSP_1/	ADAM_metallopeptidase_with_thrombospondin_type_1_motif_18	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022802370_1	LIM/LIM/LIM/LIM/	paxillin	FALSE	TRUE	FALSE	TRUE	TRUE
Spis_XP_022790916_1	""	adaptor_related_protein_complex_5_subunit_beta_1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022802607_1	Ras/	RAS_like_estrogen_regulated_growth_inhibitor	FALSE	TRUE	FALSE	TRUE	TRUE
Spis_XP_022797079_1	""	serine/arginine repetitive matrix protein 1-like isoform X6	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022779256_1	Collagen/Collagen/Collagen/COLFI/	Collagen.HG2.31:like:COL1A1/COL1A2/COL2A1/COL3A1/COL5A2:likeclu:26	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022779283_1	VWA/Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/COLFI/	Collagen.HG2.31:like:COL1A1/COL1A2/COL2A1/COL3A1/COL5A2:likeclu:26	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022779252_1	VWA/Collagen/Collagen/Collagen/	Collagen.HG2.18:COL21A1/COL28A1	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022781415_1	PID_2/	PID.HG1.2:LDLRAP1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022792089_1	""	""	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022785860_1	""	""	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022786960_1	Vps62/	""	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022800227_1	Ifi-6-16/	interferon_alpha_inducible_protein_6	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022803099_1	Ifi-6-16/	interferon alpha-inducible protein 27-like protein 1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022800233_1	Ifi-6-16/	interferon alpha-inducible protein 27-like protein 1	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022780367_1	SEA/Y_phosphatase/	protein_tyrosine_phosphatase_receptor_type_C	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022806358_1	Biotin_carb_N/CPSase_L_D2/Biotin_carb_C/Biotin_lipoyl/ACC_central/Carboxyl_trans/	acetyl_CoA_carboxylase_alpha	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022810336_1	zf-CHY/zf-RING_2/	ring_finger_and_CHY_zinc_finger_domain_containing_1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022807444_1	""	""	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022793516_1	UCH/	ubiquitin_specific_peptidase_48	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022799486_1	DED/Death/	nerve_growth_factor_receptor	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022799268_1	TNFR_c6/TNFR_c6/	TNF_receptor_superfamily_member_11b	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022803400_1	Thioredoxin/Thioredoxin_6/Thioredoxin/	protein_disulfide_isomerase_family_A_member_3	FALSE	FALSE	TRUE	TRUE	FALSE
Spis_XP_022782614_1	Ion_trans_2/Ion_trans_2/	potassium_two_pore_domain_channel_subfamily_K_member_9	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022797218_1	Ion_trans_2/Ion_trans_2/	potassium_two_pore_domain_channel_subfamily_K_member_9	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022795949_1	Ion_trans_2/Ion_trans_2/	potassium_two_pore_domain_channel_subfamily_K_member_9	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022797207_1	Ion_trans_2/Ion_trans_2/	ion-NaKCa.HG19.8:like:KCNK10:likeclu:0	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022795954_1	Ion_trans_2/Ion_trans_2/	potassium_two_pore_domain_channel_subfamily_K_member_3	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022795968_1	Ion_trans_2/Ion_trans_2/	potassium_two_pore_domain_channel_subfamily_K_member_3	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022795950_1	Ion_trans_2/Ion_trans_2/	potassium_two_pore_domain_channel_subfamily_K_member_3	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022797206_1	Ion_trans_2/Ion_trans_2/	potassium_two_pore_domain_channel_subfamily_K_member_9	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022795967_1	Ion_trans_2/Ion_trans_2/	potassium_two_pore_domain_channel_subfamily_K_member_3	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022797222_1	Ion_trans_2/Ion_trans_2/	potassium_two_pore_domain_channel_subfamily_K_member_3	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022782615_1	Ion_trans_2/Ion_trans_2/	ion-NaKCa.HG19.4:like:KCNK10:likeclu:0	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022804077_1	Metallophos/	acid_phosphatase_5_tartrate_resistant	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022797461_1	ABC_tran/ABC2_membrane_7/ABC2_membrane/	ATP_binding_cassette_subfamily_G_member_2_Junior_blood_group_	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022793154_1	WD40/WD40/ANAPC4_WD40/Mcl1_mid/HMG_box/	HMGbox_Sox.SSRP1	TRUE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022791548_1	Tetraspanin/	tetraspanin_7	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022799954_1	Acetyltransf_1/	Acetyltransf_1.HG1.0:NAT8/NAT8B/NAT8L	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022804588_1	PTPLA/	3_hydroxyacyl_CoA_dehydratase_2	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022792132_1	CH/GAS2/	growth_arrest_specific_2_like_2	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022810566_1	START/START/	StAR_related_lipid_transfer_domain_containing_10	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022789096_1	AMP-binding/	acyl_CoA_synthetase_bubblegum_family_member_1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022803729_1	UNC-93/	unc_93_homolog_A	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022783064_1	RhoGAP/	Rho_GTPase_activating_protein_45	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022787625_1	IML1/	DEP_domain_containing_5_GATOR1_subcomplex_subunit	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022788094_1	Sec7_N/Sec7/	golgi_brefeldin_A_resistant_guanine_nucleotide_exchange_factor_1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022797679_1	MCC-bdg_PDZ/MCC-bdg_PDZ/	MCC_regulator_of_WNT_signaling_pathway	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022801181_1	zf-CCHC/zf-CCHC/TatD_DNase/	TatD_DNase_domain_containing_2	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022803027_1	fn3/fn3/fn3/fn3/Y_phosphatase/Y_phosphatase/	protein_tyrosine_phosphatase_receptor_type_D	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022803695_1	""	coiled_coil_domain_containing_157	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022803705_1	""	coiled_coil_domain_containing_157	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022791558_1	PALP/CBS/	cystathionine_beta_synthase_like	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022797108_1	HMA/HMA/HMA/HMA/HMA/HMA/E1-E2_ATPase/Hydrolase/	ATPase_copper_transporting_alpha	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022800205_1	PID/PID/	PID.HG3.3:like:EPS8:likeclu:2	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022793255_1	RhoGEF/	Rho_guanine_nucleotide_exchange_factor_10	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022783011_1	SapB_2/	acyloxyacyl_hydrolase	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022791443_1	DAGAT/	monoacylglycerol_O_acyltransferase_2	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022803363_1	Peptidase_M24/	methionyl_aminopeptidase_type_1D_mitochondrial	FALSE	FALSE	FALSE	TRUE	TRUE
Spis20439_1	""	tetratricopeptide_repeat_domain_38	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022804027_1	PfkB/	ribokinase	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022780623_1	Tetraspanin/	tetraspanin_4	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022790445_1	Tetraspanin/	CD151_molecule_Raph_blood_group_	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022784583_1	p450/	CYP.HG6.0:CYP19A1/CYP4V2	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022803814_1	p450/	CYP.HG6.0:CYP19A1/CYP4V2	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022800048_1	PH/	pleckstrin_homology_domain_containing_A5	FALSE	TRUE	FALSE	TRUE	FALSE
Spis3260_1	PAN_1/	""	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022801850_1	""	""	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022793937_1	""	heparan_alpha_glucosaminide_N_acetyltransferase	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022781480_1	HAP1_N/	BICD_family_like_cargo_adaptor_2	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022781481_1	PH/Oxysterol_BP/	oxysterol_binding_protein	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022799136_1	SH3_9/RhoGEF/	intersectin_1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022785806_1	Rabaptin/Rabaptin/Rabaptin/Rab5-bind/FYVE/	rabaptin_RAB_GTPase_binding_effector_protein_1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022794315_1	GOLGA2L5/GOLGA2L5/	golgin_A2	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022777542_1	Annexin/Annexin/Annexin/Annexin/	annexin_A13	FALSE	FALSE	TRUE	TRUE	FALSE
Spis_XP_022796649_1	Cu2_monooxygen/Cu2_monoox_C/	peptidylglycine_alpha_amidating_monooxygenase	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022788307_1	Band_3_cyto/HCO3_cotransp/HCO3_cotransp/	solute_carrier_family_4_member_2	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022807516_1	HATPase_c_3/Morc6_S5/zf-CW/	zf-CW.HG1.3:MORC1/MORC2	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022785328_1	IRK/IRK_C/	ion-inrect-K.HG1.0:KCNJ1/KCNJ10/KCNJ11/KCNJ12/KCNJ13/KCNJ14/KCNJ15/KCNJ16/KCNJ18/KCNJ2/KCNJ3/KCNJ4/KCNJ5/KCNJ6/KCNJ8/KCNJ9	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022795065_1	Peptidase_C1/	cathepsin_B	FALSE	TRUE	TRUE	TRUE	TRUE
Spis15151_1	Ephrin/Fibrinogen_C/Fibrinogen_C/	Ephrin.HG1.0:AL691442/EFNA1/EFNA2/EFNA3/EFNA4/EFNA5/EFNB1/EFNB2/EFNB3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022777516_1	Ephrin/	Ephrin.HG1.0:AL691442/EFNA1/EFNA2/EFNA3/EFNA4/EFNA5/EFNB1/EFNB2/EFNB3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022805225_1	Ephrin/	Ephrin.HG1.0:AL691442/EFNA1/EFNA2/EFNA3/EFNA4/EFNA5/EFNB1/EFNB2/EFNB3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022784086_1	""	""	FALSE	TRUE	FALSE	TRUE	TRUE
Spis_XP_022806909_1	Ephrin/	Ephrin.HG1.0:AL691442/EFNA1/EFNA2/EFNA3/EFNA4/EFNA5/EFNB1/EFNB2/EFNB3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022802174_1	Ephrin/	Ephrin.HG1.0:AL691442/EFNA1/EFNA2/EFNA3/EFNA4/EFNA5/EFNB1/EFNB2/EFNB3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis17328_1	Ephrin/	Ephrin.HG1.0:AL691442/EFNA1/EFNA2/EFNA3/EFNA4/EFNA5/EFNB1/EFNB2/EFNB3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022787562_1	LRR_5/7tm_1/	GPCR-rhodopsin.HG57.1:FSHR/LHCGR/TSHR	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022803033_1	AAA_11/AAA_12/	zinc_finger_NFX1_type_containing_1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022801172_1	AAA_11/AAA_12/	zinc_finger_NFX1_type_containing_1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022794644_1	FYVE/DEP/Cpn60_TCP1/PIP5K/	phosphoinositide_kinase_FYVE_type_zinc_finger_containing	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022803406_1	6PF2K/His_Phos_1/	6_phosphofructo_2_kinase_fructose_2_6_biphosphatase_1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022788255_1	GAF/PDEase_I/	phosphodiesterase_2A	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022809115_1	NAD_binding_4/Sterile/	steroid_dhiso.HG3.0:NA	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022789884_1	Sugar_tr/	Sugar_tr.HG3.0:SLC2A6/SLC2A8	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022789889_1	Sugar_tr/	Sugar_tr.HG3.0:SLC2A6/SLC2A8	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022789882_1	Sugar_tr/	Sugar_tr.HG3.0:SLC2A6/SLC2A8	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022789883_1	Sugar_tr/	Sugar_tr.HG3.0:SLC2A6/SLC2A8	FALSE	FALSE	TRUE	TRUE	FALSE
Spis_XP_022789907_1	Sugar_tr/	Sugar_tr.HG3.0:SLC2A6/SLC2A8	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022789905_1	Sugar_tr/Sugar_tr/	Sugar_tr.HG3.0:SLC2A6/SLC2A8	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022789904_1	Sugar_tr/Sugar_tr/Sugar_tr/	Sugar_tr.HG3.0:SLC2A6/SLC2A8	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022789856_1	LIM/LIM/LIM/	LIM_domain_containing_preferred_translocation_partner_in_lipoma	FALSE	FALSE	TRUE	TRUE	FALSE
Spis_XP_022790246_1	Ferritin/	ferritin_heavy_chain_1	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022799164_1	""	""	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022801379_1	Pkinase/	Pkinase.HG22.7:NEK4	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022780523_1	Smoothelin/Smoothelin/CH/	sperm_antigen_with_calponin_homology_and_coiled_coil_domains_1	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022793610_1	CH/	smoothelin	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022782800_1	Hamartin/	TSC_complex_subunit_1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022805652_1	RUN/FYVE/	FYVE_and_coiled_coil_domain_autophagy_adaptor_1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022800245_1	RhoGEF/PH/	pleckstrin_homology_and_RhoGEF_domain_containing_G1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022782904_1	Aldedh/	aldehyde_dehydrogenase_3_family_member_A2	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022781731_1	Sulfate_transp/Sulfate_transp/STAS/	solute_carrier_family_26_member_11	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022810038_1	""	gamma_glutamyl_hydrolase	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022804253_1	""	mucin-2-like	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022779842_1	Choline_transpo/	solute_carrier_family_44_member_4	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022791008_1	DEAD/Helicase_C/	DEAD.HG35.0:DDX6	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022784236_1	HH_signal/VWA/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Ig_3/Ig_3/EGF/SH2/	HH_signal.HG1.4:like:DHH/IHH/SHH:likeclu:2	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022801462_1	Band_3_cyto/HCO3_cotransp/	solute_carrier_family_4_member_10	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022792479_1	adh_short/	sterol_dehydrogenase.HG7.0:HSD17B12/HSD17B3/HSDL1	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022796612_1	LBP_BPI_CETP/LBP_BPI_CETP_C/	lipopolysaccharide_binding_protein	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022800004_1	Tweety/	tweety_family_member_1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022805906_1	PDZ/RGS-like/C1_1/RhoGEF/PH_16/	PDZ.HG2.0:ARHGEF11/ARHGEF12	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022801048_1	Cation_efflux/	solute_carrier_family_30_member_2	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022781131_1	Ephrin_lbd/Ephrin_rec_like/	EPH_receptor_B1	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022781130_1	Ephrin_lbd/Ephrin_rec_like/	EPH_receptor_B1	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022785544_1	CH/CH/Spectrin/	Spectrin.HG3.0:like:DMD/DRP2/UTRN:likeclu:2	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022785423_1	CH/CH/	dystrophin	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022797042_1	PDE4_UCR/PDEase_I/	phosphodiesterase_4B	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022790032_1	AMP_N/Peptidase_M24/	peptidase_D	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022791228_1	GRIP/	GRIP_and_coiled_coil_domain_containing_2	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022784558_1	""	myosin heavy chain, clone 203-like isoform X1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022806500_1	""	golgin subfamily A member 6-like protein 22 isoform X2	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022806495_1	""	golgin subfamily A member 4-like	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022795859_1	Tetraspanin/Tetraspanin/	CD63_molecule	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022785648_1	Patatin/	patatin_like_phospholipase_domain_containing_2	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022785649_1	Patatin/	patatin_like_phospholipase_domain_containing_2	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022782832_1	CH/CH/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/PLAT/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/WW/EF-hand_2/EF-hand_3/ZZ/	EF-hand.HG1.5:DMD/DRP2/UTRN	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022807117_1	UCH/	ubiquitin_specific_peptidase_54	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022780621_1	SAM_1/SAM_1/SAM_2/	SAM.HG9.0:PPFIA1/PPFIA2/PPFIA3/PPFIA4	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022801870_1	MFS_1/	Sugar_tr.HG8.1:NA	FALSE	FALSE	TRUE	TRUE	FALSE
Spis_XP_022793386_1	GRIP/	golgin_A1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022786743_1	ShK/ShK/	""	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022792324_1	PDZ_6/PH_9/RhoGAP/	PDZ.HG13.1:like:ARHGAP21/ARHGAP23:likeclu:3	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022784051_1	Lipin_N/Lipin_mid/LNS2/	lipin_1	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022780106_1	SSF/	SSF.HG3.2:SLC5A7	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022781818_1	MFS_1/	solute_carrier_family_49_member_4	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022789164_1	MFS_1/	solute_carrier_family_49_member_4	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022783515_1	""	KIAA1324_like	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022779106_1	Rap_GAP/BTB/	BTB.HG4.6:like:BTBD19:likeclu:15	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022778561_1	MORN/MORN/	radial spoke head 10 homolog B-like isoform X2	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022783880_1	TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_8/TPR_7/TPR_12/TPR_12/TPR_12/TPR_12/CHAT/	tetratricopeptide_repeat_domain_28	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022790050_1	FERM_N/FERM_M/zf-C3HC4_3/	FERM_M.HG5.1:MYLIP	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022788596_1	CH/CH/CH/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/	filamin_A	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022798616_1	LRR_6/LRR_6/	centrosomal_protein_78	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022778304_1	""	centrosomal_protein_78	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022780010_1	EF-hand_5/EF-hand_7/	calumenin	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022792003_1	Metallophos/Metallophos_C/	acid_phosphatase_7_tartrate_resistant_putative_	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022785667_1	PRAS/	""	FALSE	TRUE	FALSE	TRUE	FALSE
Spis_XP_022778959_1	C2/C2/	Synaptotagmin.HG6.1:BAIAP3/UNC13D	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022788773_1	RhoGEF/	pleckstrin_homology_and_RhoGEF_domain_containing_G5	FALSE	FALSE	FALSE	TRUE	FALSE
Spis_XP_022781079_1	GILT/	IFI30_lysosomal_thiol_reductase	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022781072_1	GILT/	IFI30_lysosomal_thiol_reductase	FALSE	TRUE	TRUE	TRUE	TRUE
